timestamp,acc_x_dashboard,acc_y_dashboard,acc_z_dashboard,acc_x_above_suspension,acc_y_above_suspension,acc_z_above_suspension,acc_x_below_suspension,acc_y_below_suspension,acc_z_below_suspension,gyro_x_dashboard,gyro_y_dashboard,gyro_z_dashboard,gyro_x_above_suspension,gyro_y_above_suspension,gyro_z_above_suspension,gyro_x_below_suspension,gyro_y_below_suspension,gyro_z_below_suspension,mag_x_dashboard,mag_y_dashboard,mag_z_dashboard,mag_x_above_suspension,mag_y_above_suspension,mag_z_above_suspension,temp_dashboard,temp_above_suspension,temp_below_suspension,timestamp_gps,latitude,longitude,speed
1577218904.57,0.181959326171875,0.0661398208618164,10.32427639892578,0.1229218169421682,0.4145472581816876,10.50610725574028,-0.2122288757324213,0.3306278483072912,9.356882116699218,-1.3698577880859375,-1.1938095092773438,-1.006317138671875,-0.7770817454268291,-0.3591397913490853,-0.7287002191310974,-1.293000720796131,-3.357478550502232,-0.7647559756324405,18.98857925767648,-10.129469373219374,2.2500213675213665,77.25500271333605,-38.28128815628816,-0.937438819490104,34.94554766825411,33.891245095396414,32.07017701500584,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.58,-0.2262520568847656,0.4563946914672851,9.445604389648436,-0.1081186432629093,-0.0511249647187024,10.158948015017623,0.1014115417480469,0.4575205362955725,9.80220362548828,-0.6526947021484375,-0.6292343139648436,-0.792694091796875,-0.105695026676829,-0.2828458460365853,-0.9575820550685974,-2.193269275483631,-9.750911167689733,-1.5429542178199405,19.729596984805312,-8.82843660968661,1.9285897435897408,75.62603634362893,-27.36073463573464,-0.4017594940671893,34.96950909036451,33.7953994069548,32.02225417078504,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.59,0.1939303344726562,-0.2666542098999023,10.451169086914062,-0.1955070038586119,0.2110401170684063,10.592298515505906,-0.0350579528808588,-0.5935339925130202,10.23076572265625,-1.0951995849609375,0.1489639282226563,-1.219940185546875,-0.044659870426829,-0.6032804163490854,-1.0949111566310974,-2.605256580171131,-7.355281284877232,-0.5206153506324405,19.544342553023107,-8.82843660968661,1.4464423076923083,76.60341616545321,-27.835541310541306,1.473118144913013,34.993470512474914,33.747476562734,31.926408482343422,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.6,-0.1843535278320312,-0.963366893005371,9.603621699218747,-0.2888808686047057,-0.2989248365448738,9.696867094607468,-0.2888433288574213,0.8501696085611975,9.273085058593749,-0.9426116943359376,-0.8886337280273436,-1.189422607421875,-1.112775104801829,-0.8474210413490854,-1.2169814691310974,0.8737473260788691,-0.5498613630022321,-1.2530372256324405,19.544342553023107,-8.82843660968661,1.4464423076923083,74.07851829240718,-27.123331298331298,0.8035189881343733,34.993470512474914,33.65163087429239,31.926408482343422,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.61,-0.5219359619140624,-0.1517325302124023,9.239703046875,0.1516522368640432,0.0266865892363751,8.753551640505906,-0.2768723205566401,-0.9287222249348952,9.277873461914062,-0.7900238037109375,-0.9801864624023436,-1.006317138671875,-0.7160465891768291,-1.8850186975990848,-1.2780166253810974,-4.527864002046131,-5.859919956752232,-2.1380469912574407,19.544342553023107,-8.82843660968661,1.4464423076923083,74.07851829240718,-27.123331298331298,0.267839662711456,34.753856291370894,33.747476562734,32.118099859226646,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.62,0.2633621826171874,-0.0906803878784179,9.498276826171876,-0.2254345246105655,0.1870981004668439,10.075150956912156,-0.2852520263671874,0.0612801615397136,9.269493756103516,-0.4848480224609375,-0.5529403686523436,-1.311492919921875,-0.2277653391768291,-1.1525968225990857,-1.0186172113185974,-0.5148024786086309,-4.532405308314732,-0.5358741396949405,19.081206473567583,-10.03653846153846,1.848231837606834,75.30024306968753,-23.799684574684576,-2.008797470335933,34.8257405577021,33.7953994069548,31.99829274867463,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.63,-0.2944868041992187,-0.3336918563842773,8.988311872558592,-0.1093157440929869,-0.3420204664276863,9.280276005740282,-0.305602740478515,0.3833002848307287,10.13499765625,0.3696441650390625,-1.1632919311523438,-1.097869873046875,-0.8381169016768291,-0.9389737757240854,-1.2780166253810974,2.613249279203869,1.0980878557477678,-1.3140723818824405,19.35908812124089,-9.38602207977208,0.9642948717948656,77.25500271333605,-25.936314611314607,-4.151514772027594,35.08931620091653,33.891245095396414,31.83056279390182,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.64,-0.5123591552734374,-0.1756745468139648,9.414479768066403,-0.3702837250500182,-0.2678002149628426,9.44068751697075,0.1684491882324214,-0.581562984212239,10.403148242187498,-0.0576019287109375,-1.1327743530273438,-0.853729248046875,0.0774104420731709,-1.1831144007240857,-1.4000869378810974,-0.9267897832961308,-3.174373081752232,0.3033592587425595,19.35908812124089,-9.38602207977208,0.9642948717948656,76.68486448393855,-26.648524623524622,-2.41055696440312,34.753856291370894,33.84332225117561,31.73471710546021,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.65,-0.1592144104003906,-0.1732803451538085,10.163864887695311,-0.2409968354015807,-0.0762640821503426,10.956217167849656,-0.5282634948730462,0.5508944010416662,11.0160638671875,-0.3780364990234375,-0.8123397827148436,-1.403045654296875,0.7793147389481709,-0.1455167444740853,-1.2169814691310974,-2.483186267671131,-4.425593784877232,-1.3140723818824405,19.17383368945869,-9.571883903133903,0.9642948717948656,76.76631280242391,-26.411121286121286,-2.812316458470306,35.04139335669572,33.55578518585078,31.926408482343422,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
1577218904.66,-0.277727392578125,0.2265513320922851,9.510247834472656,-0.2110693146496276,-0.3336407606171395,10.350484147830125,-0.2601129089355463,0.4263959147135412,10.95740592651367,-0.3017425537109375,-1.834678649902344,-0.914764404296875,-0.105695026676829,-0.8626798304115855,-1.5068984613185974,-0.3011794317336309,0.2588544573102678,-1.1462257021949405,19.544342553023107,-9.94360754985755,2.732168803418796,75.7074846621143,-26.648524623524622,-20.08797470335932,35.08931620091653,33.7714379848444,31.97433132656424,1577218902.999,-27.717446812416465,-51.09935053958134,11.802369
